"rid","us_area_m2","var_area_m2"
702603994,2197547.09277562,2197547.092775
702603999,54647457.6125978,54647457.612592
702604001,3927979.06802284,3927979.068023
702604003,7304906.85005941,7304906.850058
702604005,63243.971415367,63243.971415
702604008,328976.372331232,328976.372331
702604009,513224.554728935,513224.55473
702604014,272899.028762098,272899.028762
702604016,235150.014522777,235150.014523
702604020,366.137793783098,366.137794
702604022,12097.5965063274,12097.596506
702604023,7642866.05284824,7642866.052847
702604027,153209.762642451,153209.762642
702604029,20287.6006801287,20287.60068
702604031,1494959.1450277,1494959.145028
702604033,50618742.9458016,50618742.945796
702604039,773031.771058188,773031.771058
702604042,296686.021881174,296686.021881
702604049,3927979.06802284,3927979.068023
702604057,10181696.019438,10181696.019436
702604059,773031.771058188,773031.771058
702604061,773031.771058188,773031.771058
702604072,328868.943981408,328868.943981
702604074,243400.267234102,243400.267234
702604075,21230.5610321052,21230.561032
702604079,155410.755744293,155410.755744
702604081,252186.125667572,252186.125668
702604085,1040770.53307582,1040770.533076
702604087,49753.1535615809,49753.153562
702604089,60179421.7850979,60179421.785091
702604092,252186.125667572,252186.125668
702604095,126907.039206319,126907.039206
702604097,255851.240251401,255851.240252
702604099,1137974.62356127,1137974.623562
702604106,238157.866951365,238157.866951
702604108,4489564.60856242,4489564.608561
702604109,14795033.4120295,14795033.412029
702604110,238157.866951365,238157.866951
702604111,33287820.3490555,33287820.349054
702604112,324302.697736226,324302.697736
702604115,11480930.0844006,11480930.084398
702604121,7545153.43857292,7545153.438572
702604122,10181696.019438,10181696.019436
702604123,4489564.60856242,4489564.608561
702604125,272899.028762098,272899.028762
702604129,11480930.0844006,11480930.084398
702604132,110446.446655788,110446.446656
702604135,2800279.40707295,2800279.407072
702604138,96476.250480257,96476.25048
702604149,15029463.2469858,15029463.246987
702604152,239236.945104152,239236.945104
702604156,709097.636175303,709097.636175
702604158,15452003.9861382,15452003.986139
702604162,243400.267234102,243400.267234
702604169,1660264.74951712,1660264.749517
702604172,235150.014522777,235150.014523
702604174,239236.945104152,239236.945104
702604179,379931.080868369,379931.080868
702604182,7400517.09883703,7400517.098836
702604183,1660264.74951712,1660264.749517
702604188,810018.283227739,810018.283228
702604189,580453.314591184,580453.314591
702604193,14292553.4704654,14292553.470465
702604194,151407.677611778,151407.677612
702604200,773031.771058188,773031.771058
702604202,387911.920584138,387911.920584
702604204,6292.12261682004,6292.122617
702604211,60188108.6845687,60188108.684562
702604214,5718289.8412034,5718289.841202
702604217,132446239.778689,132446239.778681
702604218,3758275.25429626,3758275.254297
702604219,902457.474187255,902457.474187
702604224,5740252.34931991,5740252.349319
702604226,3766434.87876389,3766434.878764
702604228,640124.074199907,640124.0742
702604231,1140105.50621385,1140105.506215
702604236,433451.050822845,433451.050823
702604239,1451581.68672848,1451581.686728
702604245,10295756.4930191,10295756.493019
702604249,43301.7421447858,43301.742145
702604251,181437.851214385,181437.851214
702604253,3224330.72248183,3224330.722481
702604255,3037462.97316003,3037462.973159
702604258,512266.134116163,512266.134116
702604259,51849.4184328467,51849.418433
702604265,208612.941991046,208612.941991
702604269,1451581.68672848,1451581.686728
702604270,14219640.6721527,14219640.672152
702604272,201633.052272255,201633.052272
702604274,143492.308009185,143492.308009
702604277,186416.945269252,186416.945269
702604280,296686.021881174,296686.021881
702604282,8997102.62049395,8997102.620493
702604285,3766434.87876389,3766434.878764
702604286,62604365.4802488,62604365.480242
702604288,51849.4184328467,51849.418433
702604291,143492.308009185,143492.308009
702604292,1140105.50621385,1140105.506215
702604295,186416.945269252,186416.945269
702604300,12725688.4119622,12725688.411962
702604301,128553551.907468,128553551.90746
702604302,324302.697736226,324302.697736
702604307,159233.238873738,159233.238874
702604309,305409.491298184,305409.491298
702604312,62604365.4802488,62604365.480242
702604313,5840191.90061325,5840191.900612
702604314,37842.5500048138,37842.550005
702604316,406899.918691466,406899.918691
702604325,902457.474187255,902457.474187
702604328,238157.866951365,238157.866951
702604330,4489564.60856242,4489564.608561
702604332,126907.039206319,126907.039206
702604342,14576918.0543319,14576918.054333
702604343,6318364.29461233,6318364.294612
702604345,36230.2527092267,36230.252709
702604348,629774.266663129,629774.266663
702604350,69734.6433414407,69734.643341
702604351,62604365.4802488,62604365.480242
702604352,89850.5106580723,89850.510658
702604355,679141168.667751,679141168.667749
702604361,14072231.920185,14072231.920182
702604363,159122.466253856,159122.466254
702604368,60178.702206918,60178.702207
702604369,5011420.34880295,5011420.348802
702604372,51849.4184328467,51849.418433
702604374,6318364.29461233,6318364.294612
702604377,175756.301935893,175756.301936
702604379,243400.267234102,243400.267234
702604380,7485850.70625728,7485850.706256
702604382,296686.021881174,296686.021881
702604385,5011420.34880295,5011420.348802
702604391,5011420.34880295,5011420.348802
702604392,143492.308009185,143492.308009
702604395,4942898.89938025,4942898.899379
702604403,201633.052272255,201633.052272
702604407,151407.677611778,151407.677612
702604416,6282991.44747852,6282991.447478
702604418,334177.326506367,334177.326506
702604419,1293628.65698572,1293628.656987
702604422,6282991.44747852,6282991.447478
702604423,272899.028762098,272899.028762
702604425,3442121.86025517,3442121.860255
702604426,1845353.68132447,1845353.681324
702604429,5996033.82106598,5996033.821066
702604430,3697.71233821474,3697.712338
702604433,5950787.22404754,5950787.224048
702604434,69734.6433414407,69734.643341
702604442,882311.052299011,882311.052299
702604443,130164.270015492,130164.270015
702604446,5992336.10872776,5992336.108728
702604447,1293628.65698572,1293628.656987
702604454,17668614.7648291,17668614.764827
702604457,902457.474187255,902457.474187
702604464,5950787.22404754,5950787.224048
702604468,512266.134116163,512266.134116
702604469,902457.474187255,902457.474187
702604470,14115474.3979484,14115474.397949
702604472,1290852.91793221,1290852.917933
702604476,14508396.3898778,14508396.389879
702604477,1850226.18267136,1850226.182671
702604478,16070120.3243289,16070120.324327
702604480,679045820.398276,679045820.398274
702604482,13213016.9237611,13213016.923762
702604497,8419923.03189264,8419923.031892
702604512,882311.052299011,882311.052299
702604521,69734.6433414407,69734.643341
702604522,254843.036880251,254843.03688
702604524,12700030.8838871,12700030.883887
702604534,14284132.2777894,14284132.277787
702604537,14317384.3733938,14317384.373395
702604544,7589.10851537669,7589.108515
702604546,810863.470485605,810863.470486
702604550,810863.470485605,810863.470486
702604559,343054.320493029,343054.320493
702604561,8185801.48387125,8185801.483871
702604562,1750944.45348165,1750944.453482
702604567,14231094.0873581,14231094.087359
702604573,311.354210085236,311.35421
702604575,709372.900271289,709372.900271
702604582,2374410.25829004,2374410.25829
702604583,12366238.5524417,12366238.552442
702604584,2810412.3231696,2810412.323169
702604587,5950787.22404754,5950787.224048
702604600,78717.6007845675,78717.600785
702604606,1708594.41216306,1708594.412163
702604608,369452.754783614,369452.754784
702604611,34079.2571872758,34079.257187
702604616,512266.134116163,512266.134116
702604618,2876499.99863289,2876499.998632
702604620,13195337.6573441,13195337.657345
702604622,419003.992464686,419003.992465
702604626,9239978.57956904,9239978.579569
702604632,2810412.3231696,2810412.323169
702604634,1140105.50621385,1140105.506215
702604637,1932011.37622367,1932011.376223
702604640,4698707.45174205,4698707.451741
702604642,2810412.3231696,2810412.323169
702604646,2166794.23814961,2166794.238149
702604647,34079.2571872758,34079.257187
702604650,34363.1090219915,34363.109022
702604652,341471.240616255,341471.240616
702604655,181869.170277458,181869.170277
702604657,218475.247116717,218475.247117
702604661,887792.50314435,887792.503144
702604663,78717.6007845675,78717.600785
702604666,8804213.97613569,8804213.976135
702604669,43301.7421447858,43301.742145
702604671,157120.407902414,157120.407902
702604675,181869.170277458,181869.170277
702604676,8878199.17210958,8878199.172109
702604690,272038.489470865,272038.489471
702604693,172437.164812822,172437.164813
702604699,1511621.21559394,1511621.215594
702604700,351085.633471966,351085.633472
702604701,589918.645028096,589918.645029
702604703,2791335.94544836,2791335.945448
702604706,351085.633471966,351085.633472
702604710,181869.170277458,181869.170277
702604712,13195337.6573441,13195337.657345
702604715,4300019.35496394,4300019.354963
702604722,151407.677611778,151407.677612
702604727,1160535.58212197,1160535.582122
702604731,1140105.50621385,1140105.506215
702604732,181869.170277458,181869.170277
702604735,1140105.50621385,1140105.506215
702604736,63814611.5268331,63814611.526826
702604737,243400.267234102,243400.267234
702604740,50618742.9458016,50618742.945796
702604742,351085.633471966,351085.633472
702604748,1932011.37622367,1932011.376223
702604755,74317.0511448858,74317.051145
702604757,2374410.25829004,2374410.25829
702604770,127748.908663262,127748.908663
702604772,206999669.737827,206999669.737824
702604773,172437.164812822,172437.164813
702604774,1209676.07231438,1209676.072316
702604776,69734.6433414407,69734.643341
702604779,151407.677611778,151407.677612
702604780,1446996.83165488,1446996.831657
702604781,64132845.3467716,64132845.346765
702604784,356291.87240532,356291.872405
702604785,123278.059929717,123278.05993
702604787,2584933.6632076,2584933.663207
702604791,332513.361746997,332513.361747
702604793,1109628.72001037,1109628.72001
702604796,201633.052272255,201633.052272
702604801,24942.4548424594,24942.454842
702604806,79774.0803463282,79774.080346
702604813,662134664.136912,662134664.136911
702604815,1125981.5958455,1125981.595846
702604822,63814611.5268331,63814611.526826
702604823,1953376.66288569,1953376.662886
702604830,113385.881542567,113385.881543
702604838,1290852.91793221,1290852.917933
702604840,47881.2174415912,47881.217442
702604842,163577.213878821,163577.213879
702604843,332513.361746997,332513.361747
702604845,374225.64801707,374225.648017
702604852,13195337.6573441,13195337.657345
702604855,356291.87240532,356291.872405
702604857,356291.87240532,356291.872405
702604861,55146.1679754579,55146.167975
702604868,62956183.8008634,62956183.800856
702604871,512266.134116163,512266.134116
702604875,1227147.82127312,1227147.821273
702604877,95958.8280327879,95958.828033
702604879,210047.896873595,210047.896874
702604886,1616860.12111881,1616860.121121
702604887,461060.130098525,461060.130099
702604889,201633.052272255,201633.052272
702604891,72395.8744940013,72395.874494
702604895,72395.8744940013,72395.874494
702604897,9910472.00345066,9910472.003451
702604900,7833135.82499844,7833135.824998
702604902,658229.86312107,658229.863121
702604904,17801.7250845879,17801.725085
702604906,10487167.4707114,10487167.470711
702604909,3040.25637723878,3040.256377
702604914,2376876.24764479,2376876.247644
702604922,341471.240616255,341471.240616
702604925,478196.314745865,478196.314746
702604928,2057281.55776131,2057281.557763
702604932,63814611.5268331,63814611.526826
702604934,3503876.77984358,3503876.779844
702604941,1125981.5958455,1125981.595846
702604945,341471.240616255,341471.240616
702604954,167726.477746496,167726.477746
702604961,2811879.15248941,2811879.152491
702604964,967992.370642818,967992.370643
702604969,1953376.66288569,1953376.662886
702604971,553277.345465057,553277.345465
702604973,661649568.91302,661649568.913018
702604975,23807.6738529876,23807.673853
702604976,3040.25637723878,3040.256377
702604981,128120641.593392,128120641.593383
702604983,143926.225308374,143926.225308
702604985,2132714.98096233,2132714.980962
702604986,218475.247116717,218475.247117
702604992,2051340.17690248,2051340.176902
702604994,324302.697736226,324302.697736
702604998,979127.201006121,979127.201006
702605001,4753519.22548893,4753519.225489
702605004,3483756.34238844,3483756.342388
702605007,8890567.09966177,8890567.099663
702605009,143926.225308374,143926.225308
702605011,4753519.22548893,4753519.225489
702605014,1677368.87713881,1677368.877139
702605016,7401386.62049702,7401386.620496
702605018,661616717.841195,661616717.841193
702605021,8878199.17210958,8878199.172109
702605023,130164.270015492,130164.270015
702605025,307729.558567562,307729.558568
