"rid","us_strm_crossings"
702598074,5.2850561074769e-05
702598079,0
702598088,4.55010849717786e-07
702598089,0
702598095,2.6727912280679e-06
702598097,2.36943990711511e-06
702598099,2.30631087480293e-06
702598106,1.60394671522909e-06
702598108,2.30188461967805e-06
702598112,2.89741397969154e-06
702598121,1.79503603979293e-06
702598122,0
702598124,3.66826238452537e-06
702598125,1.56344614957154e-06
702598126,8.49625116120686e-07
702598130,8.20128248329854e-06
702598132,1.07704953101191e-06
702598134,1.50806149101387e-06
702598137,4.48588790395042e-07
702598140,4.42017249994239e-07
702598142,4.31866316628837e-07
702598146,0
702598150,1.79503603979293e-06
702598152,6.69592229842316e-07
702598161,1.59823347416566e-06
702598163,0
702598165,1.56232400545051e-06
702598166,1.3145463746347e-05
702598173,4.5529046130457e-07
702598175,0
702598178,0
702598180,0
702598182,0
702598186,2.30139351084716e-06
702598188,2.30631087480293e-06
702598191,0
702598192,0
702598201,2.30139351084716e-06
702598203,0
702598206,1.59823347416566e-06
702598209,2.87444419919431e-06
702598211,0
702598213,1.79503603979293e-06
702598219,5.09070049399542e-06
702598224,2.26129004019746e-06
702598226,2.30631087480293e-06
702598232,6.11162216158703e-06
702598234,0
702598242,1.5629395034869e-06
702598243,3.2018551907583e-05
702598246,2.67542671547974e-06
702598247,2.67542671547974e-06
702598249,0
702598251,2.30188461967805e-06
702598253,6.22572422807136e-06
702598262,0
702598268,1.50807297246411e-06
702598269,1.56480192332735e-06
702598270,0.000109675791341544
702598273,2.68533520148594e-06
702598276,4.63301367928081e-07
702598278,1.50847423039352e-06
702598280,3.93341513702247e-06
702598284,2.71361476152245e-06
702598288,1.50802837230338e-06
702598290,0
702598291,1.33177853277026e-06
702598300,1.59823347416566e-06
702598303,8.62811013447522e-07
702598307,1.56677140901976e-06
702598308,5.2850561074769e-05
702598313,5.48753982552533e-06
702598314,0
702598316,3.25215622600237e-06
702598318,1.50772388762353e-06
702598323,1.23313056805041e-05
702598325,0
702598327,4.51421462132595e-07
702598328,1.4332072007328e-06
702598330,5.04323165987621e-06
702598332,4.02830103273753e-06
702598339,2.32783982320261e-06
702598341,1.79503603979293e-06
702598344,2.91585954836058e-06
702598345,0
702598355,1.96099244231258e-05
702598359,1.56859177744952e-06
702598360,2.89741397969154e-06
702598368,1.27192466650894e-06
702598376,4.51421462132595e-07
702598379,0
702598389,0
702598392,0
702598396,4.72561669153693e-07
702598397,0
702598401,3.74097722492618e-07
702598404,7.9717705383598e-06
702598406,2.34130907754985e-06
702598408,7.22018122187577e-07
702598410,1.22162820857797e-06
702598412,1.74155140559865e-06
702598413,0
702598414,1.31547613626918e-06
702598415,1.34980732178625e-06
702598416,0
702598417,0
702598419,1.56935720340679e-06
702598423,1.59893998565298e-06
702598435,4.71235035206344e-06
702598437,2.82315469992827e-06
702598439,0
702598444,1.59977324294378e-06
702598445,2.82315469992827e-06
702598448,2.12862626583212e-06
702598449,3.68370316995574e-07
702598454,8.41759273479181e-07
702598456,0
702598459,1.47354753007096e-07
702598461,1.44955333265743e-06
702598465,0
702598467,1.62979585836661e-06
702598473,1.50401539005767e-06
702598475,0
702598476,1.56181956901886e-06
702598477,0
702598481,0
702598483,1.44955333265743e-06
702598489,7.12735024075731e-07
702598493,0
702598500,1.70498334590255e-06
702598501,4.60805615924304e-06
702598503,7.86596023147483e-07
702598504,0
702598511,1.62985066170602e-06
702598512,0
702598514,0
702598515,7.98920810514956e-07
702598520,2.82315469992827e-06
702598521,8.7910902278036e-07
702598522,0
702598524,0
702598532,6.93047843307604e-06
702598540,0
702598541,1.56318901661435e-06
702598544,1.65644099350751e-06
702598547,0
702598553,7.70920701198745e-07
702598557,1.58807285482665e-06
702598560,1.25237506379361e-06
702598575,1.60430156029782e-06
702598578,0
702598581,0
702598584,0
702598586,1.25803678020837e-06
702598588,0
702598590,0
702598591,1.12757740026899e-06
702598597,1.55915755197824e-06
702598599,0
702598601,4.60805615924304e-06
702598611,0
702598612,4.27087494938289e-07
702598614,0
702598616,0
702598624,0
702598630,0
702598632,1.56226879380264e-06
702598634,1.62986354961894e-06
702598638,3.1734381450137e-06
702598639,3.1734381450137e-06
702598642,1.56045501769471e-06
702598643,8.62811013447522e-07
702598646,1.71263266733841e-06
702598650,4.02304904847353e-06
702598652,0
702598654,4.36943087884013e-07
702598656,0
702598659,0
702598662,1.3161798206959e-06
702598670,0
702598671,2.03923904148082e-06
702598679,8.24255626159955e-06
702598684,0
702598685,0
702598687,1.54690368005739e-06
702598688,1.23313056805041e-05
702598689,4.36943087884013e-07
702598695,2.11105702278088e-05
702598697,0
702598699,0
702598704,0
702598709,0
702598710,1.62894843636286e-06
702598722,0
702598724,0
702598728,1.62942505502726e-06
702598731,4.38308915729584e-07
702598737,2.11105702278088e-05
702598740,0
702598745,2.03923904148082e-06
702598747,1.54818821768298e-06
702598748,1.96099244231258e-05
702598752,0
702598753,0
702598755,2.47098290996667e-07
702598757,2.86487110363737e-06
702598760,2.02078115270873e-06
702598761,4.30622767912555e-07
702598763,4.5089990284274e-07
702598766,2.38513320837715e-07
702598767,4.637126779489e-07
702598768,1.39031737047118e-06
702598770,0
702598773,7.12735024075731e-07
702598776,0
702598778,2.93177790410907e-06
702598780,0
702598783,1.39031737047118e-06
702598786,2.93177790410907e-06
702598787,0
702598788,0
702598790,2.45448989351622e-06
702598792,1.54951058907251e-06
702598793,4.71235035206344e-06
702598794,0
702598795,4.21492933772429e-07
702598799,3.85838720335897e-06
702598802,8.46461632658524e-07
702598808,2.48958380335465e-05
702598814,1.50732135285459e-06
702598816,4.70077205184031e-06
702598819,1.59000557467403e-06
702598825,0
702598828,2.32036380985288e-06
702598833,0
702598834,1.55005368163271e-06
702598835,1.50401539005767e-06
702598844,0
702598846,0
702598855,3.82635824651923e-06
702598857,0
702598858,0
702598859,0
702598863,0
702598867,3.40040161962628e-07
702598869,5.63434982497667e-06
702598876,5.37063128200324e-06
702598880,5.68513867045636e-06
702598882,1.99172023412996e-06
702598883,2.53170040977628e-06
702598886,1.06679989694461e-06
702598888,0
702598889,0
702598893,3.7780305170211e-06
702598895,1.54964925239474e-06
702598896,6.93047843307604e-06
702598899,1.99348321101617e-06
702598901,4.72370207610675e-06
702598905,0
702598910,0
702598915,0
702598917,0
702598918,0
702598923,0
702598925,0
702598930,1.61517923219706e-06
702598934,1.72690226238746e-06
702598936,2.86874178754351e-06
702598939,0
702598941,0
702598942,4.60805615924304e-06
702598947,0
702598949,3.40040161962628e-07
702598950,0
702598954,1.50778004135961e-06
702598965,7.8170978209001e-07
702598966,0
702598970,3.64194523300541e-06
702598972,1.88565619020947e-05
702598977,0
702598985,0
702598992,0
702598993,4.60805615924304e-06
702598996,0
702598998,0
702598999,1.54985648021801e-06
702599000,8.24255626159955e-06
702599003,4.84716325209188e-06
702599019,1.8607959619722e-06
702599021,0
702599026,9.74716730946401e-07
702599028,0
702599029,1.62596218449995e-06
702599031,2.22093919576644e-06
702599033,0
702599035,4.71520078124389e-06
702599037,4.2720695320288e-06
702599039,0
702599044,1.87552091045983e-06
702599046,1.86345496582543e-06
702599052,1.27685646518746e-05
702599055,1.62596218449995e-06
702599056,1.8894179739632e-06
702599057,0
702599067,0
702599071,8.29600439345442e-06
702599075,1.62596218449995e-06
702599080,2.05761478337008e-06
702599082,7.12115866213456e-06
702599085,0
702599087,1.24448693067515e-05
702599089,3.96691935962822e-06
702599092,0
702599094,0
702599101,1.55096502512935e-06
702599102,2.48958380335465e-05
702599103,0
702599105,7.45175148888081e-06
702599109,4.46370031346348e-07
702599111,0
702599112,1.58724342546565e-06
702599113,0
702599121,4.60971606118784e-07
702599127,1.59000557467403e-06
702599128,0
702599129,5.63434982497667e-06
702599130,1.10977756211166e-05
702599132,1.50736897149573e-06
702599133,0
702599137,0
702599138,0
702599140,0
702599144,1.98289838354911e-06
702599148,1.5535643089152e-06
702599149,0
702599150,0
702599151,1.55479208636772e-06
702599152,0
702599154,1.50090706332392e-06
702599157,7.8170978209001e-07
702599158,0
702599159,1.94929390824013e-06
702599162,0
702599164,0
702599171,0
702599173,0
702599174,1.8894179739632e-06
702599175,1.8894179739632e-06
702599180,2.00809393318289e-06
702599181,7.8170978209001e-07
702599183,8.29600439345442e-06
702599185,1.36408427993087e-06
702599186,4.49541375071238e-06
702599188,1.32337515322112e-05
702599189,1.55461473863296e-06
702599190,3.7780305170211e-06
702599192,0
702599197,1.94929390824013e-06
702599208,1.61737422912614e-06
702599211,1.47354753007096e-07
702599217,1.59000557467403e-06
702599233,0
702599237,0
702599238,0
702599240,0
702599244,2.24753787872325e-06
702599250,0
702599257,0
702599258,0
702599271,1.23282104221739e-06
702599272,1.9735741486457e-06
702599273,0
702599274,0
702599276,0
702599278,1.23282104221739e-06
702599279,0
702599281,0
702599293,0
702599296,2.63112610287005e-06
702599299,1.95238449390687e-06
702599301,0
702599304,4.77178546651424e-06
702599313,1.47354753007096e-07
702599319,1.5056650544253e-06
702599321,1.55913663327415e-06
702599322,4.84716325209188e-06
702599325,8.46632227781399e-06
702599327,0
702599331,1.60461600656825e-06
702599337,1.62596218449995e-06
702599339,0
702599341,2.67542671547974e-06
702599343,1.65123427025606e-06
702599345,1.13925368252188e-06
702599347,1.62596218449995e-06
702599354,3.80060595622368e-06
702599363,1.23282104221739e-06
702599367,1.5056776905354e-06
702599368,0
702599381,1.59000557467403e-06
702599388,0
702599392,0
702599393,2.96223420474601e-06
702599399,1.23282104221739e-06
702599400,1.55943066007486e-06
702599401,1.27685646518746e-05
702599405,5.37063128200324e-06
702599407,0
702599409,2.63112610287005e-06
702599413,2.56704625528303e-06
702599415,1.12823674723256e-06
702599416,9.99448261455694e-07
702599423,0
702599425,0
702599426,1.20621681945579e-06
702599430,5.36363868054786e-07
702599431,1.74478094664279e-06
702599433,8.71868734010189e-06
702599435,3.22484634463768e-06
702599436,1.59000557467403e-06
702599439,1.87158838213608e-05
702599441,1.49465937958532e-06
702599442,0
702599445,1.63451080564363e-06
702599449,0
702599452,7.8712941625442e-07
702599460,5.85730568597346e-06
702599461,8.46461632658524e-07
702599462,1.54843678946452e-05
702599464,1.49209264063093e-06
702599467,1.61881780538449e-06
702599473,0
702599477,1.20581940504793e-06
702599479,0
702599484,1.60461648110266e-06
702599486,6.1545058716163e-07
702599487,3.80060595622368e-06
702599488,1.47354753007096e-07
702599490,1.58311812455342e-06
702599491,1.61192339604955e-06
702599498,1.7788701127573e-06
702599500,3.68370316995574e-07
702599501,1.65123427025606e-06
702599502,1.47743397687297e-06
702599505,1.59000557467403e-06
702599512,0
702599517,0
702599529,0
702599530,3.58348362904517e-06
702599532,5.85730568597346e-06
702599534,0
702599536,1.47354753007096e-07
702599538,2.28440404501882e-06
702599539,0
702599540,5.27696744914819e-06
702599543,0
702599545,0
702599548,8.29600439345442e-06
702599550,0
702599557,5.85730568597346e-06
702599563,3.98338858128649e-06
702599566,9.59244633374482e-07
702599571,1.87015805781274e-06
702599577,4.12310328120808e-06
702599579,0
702599581,1.47737849682806e-06
702599585,1.47354753007096e-07
702599593,1.59000557467403e-06
702599596,0
702599599,0
702599602,1.99359621966438e-06
702599603,0
702599618,2.44116007605154e-06
702599619,1.47354753007096e-07
702599624,1.5593594303075e-06
702599625,7.45175148888081e-06
702599631,2.4435155105651e-06
702599632,1.55986147436638e-06
702599639,1.21707870932296e-05
702599641,9.5097534078718e-06
702599645,1.47354753007096e-07
702599647,1.56077962607171e-06
702599648,1.61737422912614e-06
702599650,0
702599654,1.16530281955272e-05
702599657,1.55945455156893e-06
702599658,0
702599659,1.47764002647011e-06
702599660,3.98338858128649e-06
702599665,1.86432619183887e-06
702599667,1.47354753007096e-07
702599669,0
702599671,0
702599674,1.87015805781274e-06
702599677,6.56783768517591e-06
702599693,9.65212145116695e-07
702599695,0
702599696,1.48720703371429e-06
702599700,1.97827008243037e-06
702599704,0
702599708,1.98036377428913e-06
702599710,1.63698660694613e-06
702599712,4.54957663264055e-06
702599715,7.72909174196238e-06
702599717,1.63714295122672e-06
702599722,9.12797343449379e-06
702599723,1.95238449390687e-06
702599730,0
702599731,2.43898010365959e-06
702599734,2.12479058502232e-05
702599743,0
702599745,4.74282564271122e-06
702599757,1.63940443913632e-06
702599759,2.12479058502232e-05
702599760,1.08455529980127e-06
702599764,1.58930473127203e-06
702599766,1.95238449390687e-06
702599771,2.67325392147591e-06
702599773,5.45181316528634e-05
702599775,1.11787635926313e-06
702599777,8.46461632658524e-07
702599784,0
702599786,0
702599788,0
702599791,1.17690105294901e-05
702599800,1.47981821154596e-06
702599801,1.17690105294901e-05
702599806,0
702599811,0
702599813,0
702599815,1.48457652389422e-06
702599820,1.62678747778289e-06
702599822,5.29722525646549e-06
702599825,1.47841627231164e-06
702599827,5.29722525646549e-06
702599833,0
702599850,5.29722525646549e-06
702599854,4.32447382068304e-06
702599856,0
702599858,2.1093365603404e-06
702599859,6.56783768517591e-06
702599861,1.48387789496908e-06
702599863,9.67971668446529e-07
702599864,0
702599865,0
702599869,1.63940443913632e-06
702599870,6.22942227930378e-06
702599872,9.21754452761656e-07
702599873,3.54151101867769e-06
702599878,1.47354753007096e-07
702599880,7.64187245685983e-07
702599882,1.63940443913632e-06
702599884,1.47801723526912e-06
702599886,1.47844144712586e-06
702599888,8.46461632658524e-07
702599890,0
702599892,1.48564274848518e-06
702599897,1.48554560546208e-06
702599900,0
702599902,1.92628395491599e-06
702599910,0
702599913,0
702599914,0
702599916,0
702599922,1.36408427993087e-06
702599923,0
702599924,1.82776346674615e-07
702599929,0
702599935,1.98887845979782e-06
702599937,9.47318137580395e-07
702599943,0
702599949,4.77535375440972e-06
702599951,1.42129332467113e-05
702599953,8.76930817757348e-07
702599955,1.6613431086496e-06
702599957,2.1176132405899e-06
702599959,9.0061071844789e-06
702599963,3.81409455650884e-06
702599964,6.36531641323204e-07
702599967,5.29722525646549e-06
702599971,2.21770687069457e-07
702599978,1.61517923219706e-06
702599985,1.68306965236757e-06
702599987,0
702599988,1.23282104221739e-06
702599989,1.7788701127573e-06
702599990,1.61517923219706e-06
702599996,2.22104278468559e-07
702600000,0
702600008,1.48793768187976e-06
702600010,1.02851459450056e-05
702600013,0
702600018,2.22104278468559e-07
702600023,0
702600027,0
702600029,1.65992628335353e-06
702600030,1.87015805781274e-06
702600031,0
702600036,0
702600038,0
702600039,0
702600041,0
702600044,1.75264149725666e-06
702600046,1.88406299102037e-06
702600047,4.94194569067928e-07
702600049,2.83818947405705e-06
702600050,2.07422615129589e-06
702600053,7.73959629425209e-06
702600058,0
702600061,8.39947419205883e-07
702600062,0
702600066,0
702600067,2.10876389775153e-06
702600069,1.64289672382861e-06
702600070,2.07422615129589e-06
702600071,2.07422615129589e-06
702600073,8.67577753676044e-06
702600076,8.41759273479181e-07
702600078,1.26420083540818e-06
702600079,1.75975910878429e-06
702600080,1.96124008623921e-06
702600081,2.11501846699399e-06
702600083,0
702600090,0
702600091,0
702600092,0
702600094,1.73646317178393e-06
702600096,0
702600105,2.52990442022618e-06
702600106,0
702600108,0
702600113,0
702600114,0
702600120,8.20951743246449e-06
702600122,1.75334916342485e-06
702600123,0
702600124,0
702600136,0
702600140,2.22104278468559e-07
702600149,1.88406299102037e-06
702600155,0
702600160,4.10948027103431e-06
702600161,0
702600163,0
702600170,0
702600175,8.46779627867618e-07
702600176,0
702600179,2.12356352540744e-05
702600188,1.74286311041195e-06
702600191,0
702600193,0
702600194,2.41551271899718e-07
702600197,2.78995151141164e-06
702600199,0
702600207,0
702600211,4.17209014163779e-06
702600213,5.68473726533425e-06
702600214,0
702600215,0
702600217,1.76551397824842e-06
702600220,0
702600222,0
702600224,2.5175561257181e-07
702600229,1.63134965157912e-06
702600230,0
702600234,0
702600238,1.01248639849945e-06
702600240,1.73035794031498e-06
702600242,2.52990442022618e-06
702600251,1.64391434590434e-06
702600256,4.22406954713561e-06
