"rid","us_elevation_mean"
701754044,836.431027194589
701778141,1255.45143517511
701778181,1252.40916530278
701778184,1255.45143517511
701778215,1255.45143517511
701778229,1255.45143517511
701778230,1245.48134872027
701778679,1255.45143517511
701778881,1221.45534776591
701778925,1123.73981743625
701779279,1133.81799750519
701779461,1126.9168772586
701780218,1099.89321806631
701780232,1099.89321806631
701780744,949.969232615503
701781035,949.969232615503
701781251,978.484509840928
701780128,1187.87437810945
701780756,1082.228627638
701780927,887.020013758442
701780992,887.020013758442
701781039,963.524531133487
701781050,955.720796669023
701780192,1259.49332485042
701780275,1259.49332485042
701780321,1312.63215344246
701780328,1311.24176776945
701780335,1328.00827684358
701780374,1327.40397411218
701780445,1327.40397411218
701780566,1327.40397411218
701780574,1327.40397411218
701780689,1325.65868983033
701780807,1325.65868983033
701780879,1323.40088106875
701780945,1323.16427584628
701780972,1325.73756335457
701780984,1325.73414528797
701781067,1325.73414528797
701781086,1325.73414528797
701781140,1325.73414528797
701781196,1325.73414528797
701781202,1325.73414528797
701781347,1325.73414528797
701781493,1324.12191872248
701781568,1324.12191872248
701781593,1324.12191872248
701781643,1324.12191872248
701781944,1324.35402494939
701782413,1323.6752035591
701782738,1323.50955189769
701782867,1328.73273522914
701783925,1326.24316325496
701784261,1317.80947891588
701785323,1327.24498869255
701785616,1311.37517438175
701785804,1311.37517438175
701786089,1311.37517438175
701758611,1522.50928683415
701758958,1530.53233515389
701759159,1516.89955323262
701759822,1529.74964838256
701762658,1305.15924800894
701762660,1129.83655645664
701762956,1286.29939012053
701763020,1286.29939012053
701762412,1239.45982783357
701762730,1327.44046023931
701762235,911.056464811784
701762240,911.056464811784
701759871,721.374524224232
701759878,721.374524224232
701759925,783.900111711464
701759979,819.298513137013
701760387,829.747647126161
701760686,786.271186440678
701760786,912.648953537982
701760788,737.938000352073
701752245,1522.57039711191
701752864,1550.01128940193
701752891,1535.91706808163
701753083,1587.12018731833
701753104,1583.90969727972
701753956,1581.95114508313
701754341,1559.7473645699
701754460,1551.65618160314
701755579,1547.81190862885
701755781,1544.71030308076
701755821,1529.34532061764
701756105,1528.99077825418
701756313,1527.89702180021
701757002,1525.39434954596
701757446,1517.88162149964
701757723,1509.85146770572
701751061,1578.64331210191
701751097,1573.92994189152
701751762,1555.22409089155
701752199,1591.09631414692
701752889,1590.61720388851
701750533,1578.33182922737
701750649,1602.80509184588
701750782,1600.32734047412
701750948,1597.63167129216
701751229,1597.16158557329
701751760,1596.21117489579
701764629,1287.75044601944
701764635,1407.19647175705
701764715,1408.18179836512
701764740,1288.72738614632
701764819,1305.49964310688
701764821,1417.14585949371
701764852,1416.86576116415
701764918,1309.41581506329
701764944,1336.95316169499
701764948,1377.62046127479
701765071,1375.71966395084
701765074,1372.35547819687
701765180,1261.33025065269
701765212,1261.33025065269
701765242,1419.50441425603
701765275,1422.79714483417
701765295,1422.00463305705
701765297,1422.00463305705
701765312,1410.17279871103
701765337,1410.17279871103
701765379,1412.42449687789
701765833,1419.092841751
701765848,1419.092841751
701765933,1419.77960545256
701780095,1700.83258570257
701780181,1708.52890986541
701780332,1736.7189299523
701780364,1737.70027558249
701780459,1741.29223014086
701780873,1749.88274776023
701781130,1750.97772334685
701781341,1754.41199124481
701781547,1765.49082346847
701781613,1777.9676790209
701781695,1787.15336100121
701782047,1790.76882786887
701782207,1793.47024853894
701782268,1826.73012392003
701782363,1826.73012392003
701782534,1828.16977291217
701782725,1846.44563389386
701782965,1842.36766659593
701783023,1827.63347815347
701783033,1883.45114595899
701783048,1821.31508731667
701783063,1821.31508731667
701783074,1821.31508731667
701786026,1371.76288478213
701786525,1349.31695192079
701786635,1325.69568393246
701786803,1312.72634325533
701782285,1265.29550587765
701782297,1265.29550587765
701782299,1265.29550587765
701782305,1265.29550587765
701782399,1280.13943111992
701782672,1514.1944040486
701782696,1516.75964155595
701782700,1520.69278489856
701782769,1520.14383036067
701782961,1491.78748871741
701783055,1484.09132079823
701783195,1386.71969218823
701785995,1112.14661332797
701786161,1145.49600988648
701786497,1145.49600988648
701786597,1145.49600988648
701786630,1150.61366355912
701786771,1153.98803777132
701786795,1154.35214448215
701786906,1349.0799793678
701786935,1202.37533587899
701786943,1186.85800846666
701786951,1157.47086387674
701786958,1154.35214448215
701762017,1007.23799991333
701762160,1007.23799991333
701760398,552.607142857143
701760437,552.607142857143
701760405,819.406704236984
701760448,819.406704236984
701749902,1552.29596412556
701750312,1615.65092435116
701750531,1608.26757623761
701764593,1263.77713633065
701764605,1254.6895141153
701764606,1257.5470975482
701764613,1248.26432632264
701764726,1218.80839167504
701764741,1264.84943514242
701764742,1267.31225211731
701764781,1212.96069300113
701764784,1273.95733500924
701764856,1208.83985145898
701764869,1298.14729715513
701764899,1324.82113346675
701764955,1203.13231763996
701765034,1330.45558231565
701765121,1338.91975773598
701765265,1344.95519132696
701765300,1367.84701633002
701765404,1369.51262643477
701765418,1390.11114635289
701765659,1429.3652664903
701765672,1432.56151184645
701765813,1441.32147705965
701765943,1441.75723088255
701766047,1465.10828663161
701766214,1488.40441402289
701766343,1496.65626928844
701766610,1464.40682551673
701767120,1528.01837985024
701766489,1508.06874984753
701766576,1542.04182458477
701766611,1490.83713355049
701765476,1212.92146653344
701765481,1231.01807228916
701765574,1108.65596898182
701764701,1436.85128056453
701764716,1437.90875618557
701764717,1436.85128056453
701764750,1437.90875618557
701764777,1439.41000552265
701764778,1434.52574645832
701764802,1408.57632684816
701764859,1431.42735759971
701764872,1431.42735759971
701765042,1408.57632684816
701765091,1431.42735759971
701765169,1430.12044168955
701765260,1429.43541907999
701765287,1427.94762903243
701765292,1427.94762903243
701763950,1485.23466666667
701764089,1463.79549639566
701764494,1459.8355667708
701764754,1439.76814880312
701764766,1439.76814880312
701764774,1453.94793923916
701778040,1451.84576997036
701778382,1363.29291372558
701788068,1554.47532997212
701788145,1542.72825393983
701788193,1494.02163832578
701788345,1249.34123550457
701788453,1244.31915413105
701788711,1241.35639464031
701783688,1950.10457960633
701783741,1950.10457960633
701783867,1950.10457960633
701783990,1954.30894633302
701784886,1944.97618239057
701783079,883.642938748061
701783196,888.320370735725
701783406,919.036619554156
701783546,851.001589825119
701782880,1224.88301318844
701782931,1218.25107106721
701783012,1215.9083002417
701783524,1213.05501188253
701783550,1213.05501188253
701783573,1212.82540190098
701783624,1211.41023353166
701781469,1228.13462592529
701781491,1227.77308114529
701781566,1205.92138546432
701781580,1205.45440098273
701781883,1205.45440098273
701781889,1199.72740474415
701781910,1199.72740474415
701781991,1199.69356878472
701782042,1214.53984625547
701782053,1230.76823785229
701782095,1230.20540359842
701782142,1230.19078597899
701782162,1230.13972246912
701782188,1230.12353160623
701782274,1229.62023932402
701782289,1229.48647398484
701782376,1229.48647398484
701782660,1229.35801857455
701782781,1227.87389411048
701782843,1225.8934041758
701793154,1536.93407464712
701793338,1548.75343063715
701793347,1607.51433525569
701793389,1623.63877355329
701793517,1671.38670079384
701793525,1624.74284493632
701793532,1679.72614158376
701793535,1704.15355628697
701793427,1803.53997656654
701793434,1765.78541136932
701793441,1754.58017469834
701793464,1776.98040763232
701793470,1750.77269460589
701793508,1738.60250975653
701793523,1724.03666105183
701793533,1718.39777641188
701771678,677.087570621469
701754836,1528.07543146794
701754837,1525.99448993971
701755208,1495.27014218009
701755246,1525.8062696132
701755678,1520.79896666755
701755883,1504.86958186617
701755997,1501.40182088974
701756387,1498.48799106303
701756401,1495.63913134372
701756514,1496.11620878176
701756518,1490.99203480351
701756568,1489.37695439436
701757073,1487.3187849892
701765585,563.344072365968
701765589,563.344072365968
701765604,596.659663865546
701765622,548.97474001427
701765628,563.344072365968
701765735,610.178328193654
701765769,563.344072365968
701765779,564.802467437876
701766251,589.803473494277
701766292,589.803473494277
701766293,763.994584837545
701777215,1529.9564673925
701776225,1666.022460439
701776348,1666.022460439
701776618,1553.84379516492
701776818,1547.02167957434
701784356,1912.68410852713
701784398,1812.08677491699
701784132,1238.93070995473
701782973,1171.65209908858
701783283,1217.1449549473
701783454,1250.46610548974
701783922,1303.19081323615
701784133,1324.2109977383
701784308,1342.68237011241
701784769,1416.66152587914
701784837,1469.0345168087
701783077,1071.27680250579
701783187,1089.0118918489
701783344,1124.95517159851
701783492,1257.34487179487
701793560,1556.88236460887
701793666,1572.27429572534
701793683,1606.70523296777
701793685,1626.76495775592
701793799,1700.62511457379
701793575,1758.43830590849
701793591,1758.43830590849
701793594,1754.41592512446
701793602,1776.54012345679
701793690,1776.54012345679
701793611,1732.19502074689
701793691,1732.19502074689
701757438,1341.34553405317
701757472,1354.37465548303
701757820,1354.37465548303
701758394,1336.68553459119
701758588,1336.68553459119
701758590,1365.93373824383
701758596,1368.16054342275
701767569,1407.27951550838
701767677,1422.10102895098
701767694,1256.70913173699
701778952,1603.37276096913
701779193,1618.17674715332
701779991,1675.68840895683
701779772,1203.92337798499
701779783,1203.92337798499
701779800,1203.92337798499
701779811,1203.92337798499
701779921,1203.92337798499
701780396,1196.37619442062
701780609,1176.10063239513
701780912,1091.44413848667
701780940,1091.44413848667
701793269,1582.54922306871
701793280,1577.97565608159
701793303,1566.54375683824
701793314,1578.72625244916
701793322,1614.590385201
701793327,1551.60757759798
701793328,1583.85004866462
701793371,1614.590385201
701793432,1529.12002145882
701793354,1293.43636363636
701755318,1386.57216494845
701767445,848.054545454545
701767731,698.74539523002
701767746,698.74539523002
701767037,973.361940298507
701767337,966.588431622534
701767390,1005.3102654413
701767978,923.029133284778
701768147,705.454353228468
701768383,730.202750228404
701768403,730.202750228404
701774011,1396.32007691971
701774341,1438.45727121416
701777994,1627.9759672444
701778084,1694.40409729595
701778664,1702.04453000315
701779128,1774.51331991842
701790549,1471.64844338698
701791002,1532.94825877935
701791043,1528.17671341388
701791065,1532.94825877935
701791150,1703.75794303012
701789966,1246.80729166667
701790012,1373.78045108043
701790086,1114.02051282051
701790241,1167.62442941026
701790255,1167.62442941026
701790278,1167.62442941026
701790282,1208.50582961077
701790306,1188.47522411186
701790316,1209.92225859247
701790365,1209.92225859247
701779081,1373.35727743759
701779088,1245.16332309572
701779187,1253.20575410059
701779538,1230.90960708017
701779625,1230.90960708017
701779754,1230.90960708017
701781534,1056.93965944941
701781559,1056.93965944941
701781224,1037.30450230774
701783407,1412.92371733286
701783462,1412.92371733286
701784233,1412.92371733286
701784541,1366.36150203268
701784569,1358.17435093363
701784572,1358.17435093363
701784575,1366.36150203268
701784576,1358.17435093363
701784776,1358.17435093363
701784823,1354.63773787811
701784937,1340.67652962455
701785134,1336.03892853615
701785194,1293.43069988584
701785291,1293.43069988584
701785435,1293.43069988584
701785458,1293.43069988584
701753259,1460.16043956044
701753283,1460.16043956044
701753587,1429.33616470472
701753631,1429.33616470472
701753872,1414.78687268429
701753892,1414.78687268429
701748625,372.753968253968
701748667,372.753968253968
701757432,1005.46135684653
701754759,1626.19392884406
701755989,1594.00901429685
701756204,1498.89907218667
701756727,1434.91801272837
701770170,1680.97938157809
701770180,1670.36735158022
701770183,1689.81115039118
701770215,1701.78640548298
701770288,1704.96092729992
701770303,1752.28481851172
701770524,1758.92456743
701770725,1773.01719197708
701768542,829.936305732484
701774549,1306.35589519651
701774910,811.235827611047
701775192,811.235827611047
701775597,839.347347347347
701775635,839.347347347347
701790558,1314.23529411765
701790679,1390.50265050038
701787886,1616.82059917153
701787942,1641.33799748955
701788533,1649.40629188975
701789031,1708.97956583272
701789067,1642.87072243346
701787469,1343.1439383682
701787542,1315.45866666667
701787213,1784.45620637534
701787464,1760.12092803624
701779667,1229.78590785908
701779695,1228.39764812908
701779737,1228.92421237594
701779740,1220.86955047034
701779748,1220.23128256912
701787561,1545.3738744133
701788351,1545.3738744133
701788361,1118.03947368421
701788513,1580.24404417247
701788651,1667.92070672992
701788722,1687.92945744973
701788732,1693.79829200193
701788875,1462.29557468062
701789155,1227.5181665735
701789186,1227.5181665735
701789256,1227.5181665735
701794201,1276.81415929204
701794248,1167.0277332543
